,parsed,entities,labels,position_start,position_end,has_terms
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5891952\sections\1_body\3_conclusions\1_p.xml,"This case describes a patient with a repeated blister disease and cellulitis that were resistant to various treatment modalities but eventually improved with the application of autologous BMMSCs. Autologous bone marrow cell therapy is a feasible, safe, and potentially effective therapeutic strategy for PAD patients who are considered unsuitable candidates for traditional revascularization. This case highlights the potential effect of autologous BMMSCs to relieve repeated cellulitis and blister disease. Early identification of diabetes and its complications and appropriate treatment may improve clinical outcomes and prevent lower limb amputation.",[PAD],['ORG'],[304],[307],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\1_p.xml,"Tissue engineering is an important therapeutic strategy used in regenerative medicine in the present and in the future. Tissue engineering includes 3 elements: scaffold, growth factors, seed cells. Adipose-derived stem cells (ADSCs) have excellent regenerative capacity, and multiple studies have proven that they augment tissue repairs.
 ",[3],['CARDINAL'],[148],[149],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\10_statistical_analysis\1_p.xml,"All data were expressed as means ± SD and were analyzed by 1-way ANOVA with Fisher adjustment (SPSS13.0 for windows). Difference between groups was analyzed by Tukey test, 
 ","[1, Fisher, SPSS13.0, Tukey]","['CARDINAL', 'ORG', 'CARDINAL', 'ORG']","[59, 76, 95, 160]","[60, 82, 103, 165]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\1_solation_and_culture_of_a\1_p.xml,"Cytological and histological sections were performed in Regenerative Medicine Laboratory of Jinan University for expert assistance in preparing. The rats (Sprague-Dawley) (250–300 g) were anesthetized with 3% pentobarbital sodium (30 mg/kg) and then underwent surgery consisting of a lower abdominal midline incision and bilateral resection of the inguinal fat pads for culture ADSCs. A specimen of inguinal fat was harvested and placed in ice-cold phosphate-buffered saline (PBS). The adipose tissue was rinsed with PBS, minced into small pieces, and then incubated in a solution containing 0.1% collagenase type I (Sigma, St. Louis, MO) for 30 minutes at 37°C with shaking (100 rounds every minute). The top lipid layer was removed, and the remaining liquid portion was centrifuged at 1000
 ","[Cytological, Regenerative Medicine Laboratory, Jinan University, Sprague-Dawley, 250–300, 3%, 30, PBS, PBS, 0.1%, St. Louis, 30 minutes, 37, 100, every minute, 1000]","['ORG', 'ORG', 'ORG', 'ORG', 'CARDINAL', 'PERCENT', 'CARDINAL', 'ORG', 'ORG', 'PERCENT', 'GPE', 'TIME', 'CARDINAL', 'CARDINAL', 'TIME', 'CARDINAL']","[0, 56, 92, 155, 172, 206, 231, 476, 517, 592, 624, 643, 657, 676, 687, 787]","[11, 88, 108, 169, 179, 208, 233, 479, 520, 596, 633, 653, 659, 679, 699, 791]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\2_differentiation_and_immun\1_p.xml,"Stem cell profile was evaluated through membrane receptor phenotyping and differentiation assays. Stem cell markers were determined through cytometric analysis for CD29, CD45, and CD90 (BD Biosciences, San Jose, CA), FACSCalibur flow cytometer (BD Biosciences). Stem cell pluripotency was evaluated by culture osteogenesis and adipogenesis under specific differentiation medium stimuli. Osteogenesis was induced with low-glucose DMEM supplemented with 10% FBS, dexamethasone (0.1 μM), ascorbic acid (0.2 mM), and β glycerol phosphate (10 mM) (Sigma) for 24 days. Adipogenesis was induced with high-glucose DMEM medium supplemented with 10% FBS, dexamethasone (1 μM), isobutylmethylxanthine (0.5 mM), insulin (10 μg/mL), and indomethacin (100 μM) (Sigma) for 18 days. Adipocyte lipid and osteocyte calcium deposits were stained with Oil-red-O and Alizarin Red (Chemicon), respectively.","[assays, CD90, San Jose, FACSCalibur, DMEM, 10%, FBS, 0.1, μM, mM, 24 days, DMEM, 10%, FBS, 1, μM, 0.5, mM, 10 μg/mL, 100, μM, 18 days, Adipocyte, Alizarin Red]","['DATE', 'ORG', 'GPE', 'PRODUCT', 'ORG', 'PERCENT', 'ORG', 'CARDINAL', 'ORG', 'PERSON', 'DATE', 'ORG', 'PERCENT', 'ORG', 'CARDINAL', 'ORG', 'CARDINAL', 'PERSON', 'MONEY', 'CARDINAL', 'ORG', 'DATE', 'PERSON', 'ORG']","[90, 180, 202, 217, 429, 452, 456, 476, 480, 504, 554, 606, 636, 640, 660, 662, 691, 695, 709, 738, 742, 758, 767, 846]","[96, 184, 210, 228, 433, 455, 459, 479, 482, 506, 561, 610, 639, 643, 661, 664, 694, 697, 717, 741, 744, 765, 776, 858]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\3_preparation_of_sf_cs\1_p.xml,"The blended SF/CS scaffolds were fabricated as described previously, with slight modification.
 ",[SF/CS],['ORG'],[12],[17],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\4_preparation_of_adsc_sf_cs\1_p.xml,"Adipose-derived stem cells (passage 3) were labeled with CM-Dil, a lipophilic dye that stains the membrane of viable cells. For cell labeling, digested ADSCs were washed with PBS and incubated with CM-Dil (Life Technologies) in a 37°C incubator for 5 minutes, and then for an additional 15 minutes at 4°C. The cells were washed with PBS twice. The cells were then seeded onto a SF/CS membrane at a density of 1 × 10
 ","[3, PBS, CM-Dil (Life Technologies, 37, 5 minutes, an additional 15 minutes, PBS, 1]","['CARDINAL', 'ORG', 'ORG', 'CARDINAL', 'TIME', 'TIME', 'ORG', 'CARDINAL']","[36, 175, 198, 230, 249, 273, 333, 409]","[37, 178, 223, 232, 258, 297, 336, 410]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\5_experimental_diabetes_and\1_p.xml,"Experimental animals: 36 male Sprague-Dawley rats (250–300 g) were obtained from Beijing University of Chinese Medicine (Beijing, China). All studies and procedures involving animals were conducted in compliance with guidelines established by the Institute Of Laboratory Animal Science (Jinan University, Guangzhou, China). Rats were kept for 3 weeks on balanced ration with water ad libitum for acclimatization. Standard animal chow and clean water were constantly supplied to the animals.","[36, 250–300, Beijing University of Chinese Medicine, Beijing, China, the Institute Of Laboratory Animal Science, Jinan University, Guangzhou, China, 3 weeks]","['CARDINAL', 'CARDINAL', 'ORG', 'GPE', 'GPE', 'ORG', 'ORG', 'GPE', 'GPE', 'DATE']","[22, 51, 81, 121, 130, 243, 287, 305, 316, 343]","[24, 58, 119, 128, 135, 285, 303, 314, 321, 350]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\6_calculation_of_wound_heal\1_p.xml,"Wound closure status was evaluated using a digital camera on days 3, 7, 14, and 21 after treatment. The area of the wound left unhealed was measured using ImageJ software. The wound healing rate was calculated as follows: wound healing rate = (original wound area − wound area on different days postsurgery)/original wound area.","[days 3, 7, 14, 21, −, days]","['DATE', 'DATE', 'DATE', 'CARDINAL', 'GPE', 'DATE']","[61, 69, 72, 80, 264, 290]","[67, 70, 74, 82, 265, 294]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\7_histopathological_assay\1_p.xml,"The sample of skin containing dermis and hypodermis was isolated, carefully trimmed with cutter, and fixed in 10% neutral formalin solution. After paraffin embedding, 3- to 4-μm sections were taken and stained with hematoxylin and eosin for study of tissue appearance. Three indices were measured, the length epithelial tongue, the epithelial gap, and the area of granulation tissue as shown in Figure 
 ","[10%, 4, Three]","['PERCENT', 'CARDINAL', 'CARDINAL']","[110, 173, 269]","[113, 174, 274]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\8_immunofluorescent_histolo\1_p.xml,"Paraffin-embedded sections first underwent standard deparaffinization and rehydration procedures, and they were then probed with fluorescein isothiocyanate-anti-CD31 antibody (green), anti–α-smooth muscle actin (α-SMA) antibody (green), anti–cytokeratin 10 antibody (green) (Cell Signaling Technology, Danvers, MA) for overnight at 4°C. Next, sections were incubated with horseradish peroxidase–conjugated secondary antibodies (Santa Cruz Biotechnology Inc., Santa Cruz, CA). The nuclei were then counterstained with 4′,6-diamidino-2-phenylindole, dihydrochloride.","[Paraffin, first, 10, Cell Signaling Technology, Danvers, MA, overnight, Santa Cruz Biotechnology Inc., Santa Cruz]","['GPE', 'ORDINAL', 'CARDINAL', 'ORG', 'PERSON', 'PERSON', 'TIME', 'ORG', 'GPE']","[0, 27, 254, 275, 302, 311, 319, 428, 459]","[8, 32, 256, 300, 309, 313, 328, 457, 469]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\6_materials_and_methods\9_elisa\1_p.xml,"Weighed, minced samples were placed in lysis buffer containing protease inhibitors for 24 hours at 4°C. Tissues were then homogenized, centrifuged to remove tissue residue, and the amount of epidermal growth factor (EGF), transforming growth factor (TGF)-β1, vascular endothelial growth factor (VEGF) in the lysis buffer was measured in diluted aliquots with standard ELISA assays.","[24 hours, EGF, VEGF, ELISA, assays]","['TIME', 'ORG', 'ORG', 'ORG', 'DATE']","[87, 216, 295, 368, 374]","[95, 219, 299, 373, 380]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\7_results\1_characterization_of_adscs\1_p.xml,"Adipose-derived stem cells were initially expanded for 3 passages and later characterized by cell differentiation and immunophenotyping assays. The cultures were observed by using an inverted light microscope. Attachment of spindle-shaped cells to tissue culture plastic flask was observed after 1 day of culture of ADSCs. Primary cultures reached 70% to 80% confluence in approximately 5 to 6 days. During the passaging, cell growth tended to accelerate and morphology of cells changed gradually. Cells become more flat-shape with increase in passage number. After 3 passages, cultured cells displayed typical fibroblastoid morphology (Fig. 
 ","[3, 1 day, 70% to 80%, approximately 5 to 6 days, 3, Fig]","['CARDINAL', 'DATE', 'PERCENT', 'DATE', 'CARDINAL', 'ORG']","[55, 296, 348, 373, 566, 637]","[56, 301, 358, 398, 567, 640]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\7_results\2_histopathological_assay\1_p.xml,"Histological examination showed that there was no obvious difference among the 3 groups but significantly higher epithelialization rate, increased granulation tissue formulation, and capillary formation when compared with groups A and B in days 7 and 21(Fig. 
 ","[3, days 7 and 21(Fig]","['CARDINAL', 'DATE']","[79, 240]","[80, 257]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\7_results\3_immunofluorescent_histolo\1_p.xml,"Engrafted CM-Dil–labeled cells were identified throughout the various substrata of the dermis and cutaneous appendages at 7, 14, 21 days postoperatively (Fig. 
 ","[7, 14, 21 days, Fig]","['DATE', 'DATE', 'DATE', 'ORG']","[122, 125, 129, 154]","[123, 127, 136, 157]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\7_results\4_elisa\1_p.xml,"Mean EGF, TGF-β, and VEGF levels were significantly higher (
 ","[TGF, VEGF]","['ORG', 'ORG']","[10, 21]","[13, 25]",False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\8_discussion\1_p.xml,"Diabetes is associated with many hemorheological alterations. In diabetic patients, long-term complications are related to the occurrence of vascular alterations which involve hemorheological and endothelium-dependent flow changes, leading to possible tissue ischemia.
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\8_discussion\9_p.xml,"On the other hand, in line with previous reports, ADSCs promote tissue regeneration through the establishment and support of local microvascular networks.
 ",[],[],[],[],False
C:\Users\shweata\dictionary\ethics_statement_project\stem_cell_2018\PMC5916459\sections\1_body\9_conclusions\1_p.xml,"In this study, we have successfully applied ADSC-seeded SF/CS as a cytoprosthetic hybrid for reconstructive support in a diabetic cutaneous wound healing model which supplies growth factors and promotes angiogenesis of diabetic wound. As a carrier, SF/CS film supports the delivery engraftment and secretion of stem cells, as well as differentiation into vascular and epithelial components. However, there are still some problems and details that have not been resolved, such as the optimum number of cells on the material. In conclusion, ADSC-seeded SF/CS is a promising cell-matrix hybrid and warrants further in vivo study of its potential for reconstructive surgical applications.","[ADSC, SF/CS, SF, ADSC, SF/CS]","['ORG', 'ORG', 'GPE', 'ORG', 'ORG']","[44, 56, 249, 539, 551]","[48, 61, 251, 543, 556]",False
